"","Current (A)","CosPhi (Units)","Energy Consumption (kWh)","Reactive Energy (VARh)","Voltage (V)"
"2024-06-19 01:00:00","15.64224","0.98533","2.79313","2135.78128","222.82807"
"2024-06-19 02:00:00","17.39634","0.97936","2.79313","1885.78126","222.99135"
"2024-06-19 03:00:00","24.48196","0.97642","2.79313","2010.78128","222.56846"
"2024-06-19 04:00:00","16.56855","0.97927","2.79313","1885.78128","222.94262"
"2024-06-19 05:00:00","23.81139","0.9717","4.29313","2885.7813","222.35124"
"2024-06-19 06:00:00","4.44553","0.9978","0.41813","385.78126","220.71981"
"2024-06-19 07:00:00","0","1","0.04313","10.78125","218.6465"
"2024-06-19 08:00:00","0.03977","0.99745","0.04313","10.78125","219.10874"
"2024-06-19 09:00:00","67.23772","0.95683","13.16812","7510.78145","219.67892"
"2024-06-19 10:00:00","5.95764","0.98993","1.04313","760.78127","219.05968"
"2024-06-19 11:00:00","6.83933","0.98643","1.54313","1010.78128","220.48038"
"2024-06-19 12:00:00","9.00974","0.99323","1.53953","698.28127","220.82626"
"2024-06-19 13:00:00","6.29842","0.9927","0.66813","385.78126","220.58182"
"2024-06-19 14:00:00","5.80466","0.99304","0.91813","760.78126","219.89358"
"2024-06-19 15:00:00","51.869","0.97956","9.54312","5010.78136","220.53274"
"2024-06-19 16:00:00","5.24243","0.99106","1.41813","760.78127","221.34682"
"2024-06-19 17:00:00","17.55173","0.98413","3.29313","2260.7813","221.96054"
"2024-06-19 18:00:00","10.8204","0.98665","2.66813","1885.78126","221.73111"
"2024-06-19 19:00:00","13.84133","0.97906","2.54313","1885.78122","222.5494"
"2024-06-19 20:00:00","19.3965","0.97131","4.16813","2885.78124","222.61755"
"2024-06-19 21:00:00","16.70975","0.97835","3.29312","2385.78126","222.31869"
"2024-06-19 22:00:00","14.77381","0.97899","2.66813","1760.78126","223.22879"
"2024-06-19 23:00:00","18.27649","0.97584","2.91812","2010.78126","222.4372"
"2024-06-20 00:00:00","13.60213","0.98542","3.16813","2385.78131","222.15233"
"2024-06-20 01:00:00","16.84899","0.981","3.04313","2010.78129","223.06229"
"2024-06-20 02:00:00","16.60989","0.98566","2.66813","1885.78128","222.56134"
"2024-06-20 03:00:00","19.13693","0.97996","3.29313","2385.78128","222.40533"
"2024-06-20 04:00:00","19.56889","0.98081","2.29313","1635.78128","221.71524"
"2024-06-20 05:00:00","32.91294","0.9686","5.41813","3635.78134","220.96034"
"2024-06-20 06:00:00","3.40836","0.99722","0.41813","385.78126","220.40055"
"2024-06-20 07:00:00","1.29256","0.99841","0.66813","385.78126","219.36157"
"2024-06-20 08:00:00","4.0072","0.99466","0.79313","760.78126","219.8956"
"2024-06-20 09:00:00","0","1","0.04313","10.78125","219.99074"
"2024-06-20 10:00:00","12.6779","0.98244","2.91453","2009.88286","218.56275"
"2024-06-20 11:00:00","45.08077","0.97104","8.54312","5260.78135","218.97548"
"2024-06-20 12:00:00","36.55484","0.96068","6.04313","4010.78129","221.16208"
"2024-06-20 13:00:00","0","0.99756","0.04313","10.78125","220.42444"
"2024-06-20 14:00:00","4.23715","0.99795","0.91812","635.78127","220.18397"
"2024-06-20 15:00:00","5.62792","0.99585","0.91813","510.78125","221.0222"
"2024-06-20 16:00:00","14.73182","0.9814","2.54313","1760.78127","221.60666"
"2024-06-20 17:00:00","7.89576","0.99069","1.91813","1260.78127","222.22499"
"2024-06-20 18:00:00","14.35096","0.98357","2.54313","1760.7813","223.25966"
"2024-06-20 19:00:00","20.03059","0.98153","3.54312","2510.78128","222.60565"
"2024-06-20 20:00:00","21.04158","0.97511","3.79313","2885.78129","223.21041"
"2024-06-20 21:00:00","21.49224","0.96868","3.54313","2260.7813","223.02878"
"2024-06-20 22:00:00","20.65689","0.98079","3.54313","2510.78131","223.48483"
"2024-06-20 23:00:00","20.51237","0.98009","3.54313","2385.7813","221.89826"
"2024-06-21 00:00:00","22.69719","0.9822","3.54313","2385.78132","222.62733"
"2024-06-21 01:00:00","17.74158","0.97489","3.16813","2385.78128","221.83337"
"2024-06-21 02:00:00","21.06005","0.9691","2.91812","2010.78127","222.36026"
"2024-06-21 03:00:00","14.09197","0.98546","2.66813","1760.78124","222.12164"
"2024-06-21 04:00:00","23.05481","0.98219","3.91813","2760.78127","222.42217"
"2024-06-21 05:00:00","35.23524","0.9575","6.16813","4010.78129","220.92865"
"2024-06-21 06:00:00","27.82193","0.96785","4.66813","3385.78131","220.57828"
"2024-06-21 07:00:00","8.54507","0.98748","1.41813","1010.78127","218.68102"
"2024-06-21 08:00:00","8.7774","0.99521","1.54313","1010.78127","218.94916"
"2024-06-21 09:00:00","6.807","0.99446","1.41813","1010.78123","220.0737"
"2024-06-21 10:00:00","2.42076","0.99585","0.41813","385.78126","219.95969"
"2024-06-21 11:00:00","7.28216","0.99375","0.91813","760.78127","220.128"
"2024-06-21 12:00:00","0","1","0.04241","10.60156","221.2556"
"2024-06-21 13:00:00","0","1","0.04313","10.78125","221.03704"
"2024-06-21 14:00:00","0.05419","0.99729","0.04313","10.78125","219.88642"
"2024-06-21 15:00:00","61.76476","0.96409","12.79312","6635.7814","220.4319"
"2024-06-21 16:00:00","0","1","0.04277","10.69141","221.80114"
"2024-06-21 17:00:00","7.70494","0.99451","1.16813","760.78127","222.05733"
"2024-06-21 18:00:00","5.28892","0.9936","1.41813","1135.78127","222.54227"
"2024-06-21 19:00:00","16.40669","0.98178","3.04313","2010.78125","223.2695"
"2024-06-21 20:00:00","21.74966","0.98102","3.41813","2385.78128","223.58367"
"2024-06-21 21:00:00","13.28885","0.98048","2.79313","2010.78125","223.2723"
"2024-06-21 22:00:00","12.71259","0.9828","2.91813","1885.78126","222.58434"
"2024-06-21 23:00:00","17.02072","0.98472","3.54313","2510.78124","223.29005"
"2024-06-22 00:00:00","23.22498","0.96984","4.04313","3010.7813","222.85871"
"2024-06-22 01:00:00","14.17652","0.98483","2.79313","1885.78129","222.38693"
"2024-06-22 02:00:00","10.14281","0.98902","2.66813","1635.78128","222.99197"
"2024-06-22 03:00:00","10.72579","0.98966","2.66813","2010.78129","223.06667"
"2024-06-22 04:00:00","16.3122","0.9842","2.66812","2010.78124","222.69061"
"2024-06-22 05:00:00","26.40028","0.98193","4.16812","2510.7813","222.58812"
"2024-06-22 06:00:00","0","0.99724","0.04313","10.78125","221.08694"
"2024-06-22 07:00:00","2.6761","0.99915","0.79312","635.78127","221.81695"
"2024-06-22 08:00:00","0","1","0.04313","10.78125","222.48542"
"2024-06-22 09:00:00","19.39087","0.98024","2.79313","1885.78129","222.92326"
"2024-06-22 10:00:00","25.04695","0.9811","3.66813","2635.78125","223.25595"
"2024-06-22 11:00:00","17.37622","0.98313","2.79313","1760.78128","222.42336"
"2024-06-22 12:00:00","7.20016","0.99024","1.79313","1260.78126","223.4248"
"2024-06-22 13:00:00","10.74848","0.98822","2.16813","1510.78128","222.59909"
"2024-06-22 14:00:00","10.73222","0.98389","2.16813","1635.78129","221.84355"
"2024-06-22 15:00:00","12.47552","0.98679","2.66813","2010.78128","221.69941"
"2024-06-22 16:00:00","14.41932","0.98744","2.79313","1760.7813","221.71191"
"2024-06-22 17:00:00","14.95741","0.9808","2.66813","1885.78128","222.96284"
"2024-06-22 18:00:00","20.02046","0.98095","3.41812","2510.78131","223.1138"
"2024-06-22 19:00:00","14.31863","0.98891","3.04313","2010.7813","223.09734"
"2024-06-22 20:00:00","14.27907","0.98521","2.66813","2010.78128","223.38943"
"2024-06-22 21:00:00","15.02136","0.98674","2.66813","1885.78128","223.09391"
"2024-06-22 22:00:00","15.19294","0.97551","2.66813","1760.78128","224.0056"
"2024-06-22 23:00:00","20.29497","0.98189","3.04313","2135.78127","223.5765"
"2024-06-23 00:00:00","8.92661","0.98699","2.66813","1885.7813","224.24907"
"2024-06-23 01:00:00","13.66499","0.98674","2.79312","2010.78127","223.57497"
"2024-06-23 02:00:00","20.09064","0.982","2.91813","2010.78128","223.91405"
"2024-06-23 03:00:00","14.79048","0.98174","3.04313","2135.78129","224.41468"
"2024-06-23 04:00:00","18.37068","0.98337","2.79313","2010.78126","224.10873"
"2024-06-23 05:00:00","19.1736","0.97495","3.16813","2135.78127","224.35079"
"2024-06-23 06:00:00","18.27776","0.98556","2.79313","1885.7813","224.33314"
"2024-06-23 07:00:00","36.51174","0.95691","4.66813","3510.78133","222.33004"
"2024-06-23 08:00:00","11.7313","0.98415","2.16812","1510.78127","222.75713"
"2024-06-23 09:00:00","32.26074","0.9644","4.66813","3260.7813","223.10712"
"2024-06-23 10:00:00","14.79731","0.98788","2.91813","2135.78128","223.50884"
"2024-06-23 11:00:00","12.97146","0.98201","2.79313","1885.78129","223.16368"
"2024-06-23 12:00:00","18.74415","0.9854","2.79313","1885.78128","223.0332"
"2024-06-23 13:00:00","18.27257","0.98667","3.29313","2510.7813","223.92027"
"2024-06-23 14:00:00","14.17253","0.9865","2.79313","1760.78129","224.40382"
"2024-06-23 15:00:00","13.26314","0.98163","2.66813","2010.78129","222.17398"
"2024-06-23 16:00:00","12.8555","0.98925","2.29241","1510.60159","222.14588"
"2024-06-23 17:00:00","33.58807","0.95624","5.91812","4135.78131","223.40536"
"2024-06-23 18:00:00","27.75825","0.9618","4.29313","3135.78128","222.85884"
"2024-06-23 19:00:00","26.40706","0.9716","4.04313","2760.78127","223.33003"
"2024-06-23 20:00:00","19.6137","0.9817","3.41813","2260.78126","223.56057"
"2024-06-23 21:00:00","27.46351","0.95887","4.66813","3635.78134","223.04587"
"2024-06-23 22:00:00","8.00624","0.99534","1.16741","1135.60159","222.40075"
"2024-06-23 23:00:00","11.25768","0.98712","2.16777","1760.69143","223.33071"
"2024-06-24 00:00:00","33.52502","0.96421","5.04313","3510.78133","223.21536"
"2024-06-24 01:00:00","16.59478","0.97964","2.79348","1885.87108","223.53514"
"2024-06-24 02:00:00","14.06338","0.98711","2.79312","2010.78128","224.15843"
"2024-06-24 03:00:00","14.04132","0.98471","2.91813","2010.78129","224.23535"
"2024-06-24 04:00:00","15.47075","0.98278","3.04313","2010.78124","223.45095"
"2024-06-24 05:00:00","30.56861","0.96715","5.41812","3635.78132","222.22665"
"2024-06-24 06:00:00","0","1","0.04313","10.78125","220.58038"
"2024-06-24 07:00:00","20.88435","0.98398","3.54312","2010.78129","218.6391"
"2024-06-24 08:00:00","7.0225","0.99179","1.04313","760.78126","219.58766"
"2024-06-24 09:00:00","234.79674","0.86973","45.16812","24385.7818","219.22412"
"2024-06-24 10:00:00","253.45257","0.8414","47.04312","26385.78183","218.73744"
"2024-06-24 11:00:00","263.94468","0.86241","51.54312","27260.78189","219.41424"
"2024-06-24 12:00:00","212.2945","0.85161","39.28666","23009.16452","220.56591"
"2024-06-24 13:00:00","200.74368","0.79749","37.29312","23260.78167","220.2775"
"2024-06-24 14:00:00","244.85753","0.83672","44.66812","25760.78179","220.35124"
"2024-06-24 15:00:00","208.81363","0.82235","37.66813","22885.78174","219.60839"
"2024-06-24 16:00:00","160.13483","0.82385","26.41669","18510.42213","221.14745"
"2024-06-24 17:00:00","134.15198","0.83529","21.79313","15760.78156","221.54477"
"2024-06-24 18:00:00","122.95369","0.82446","18.54241","14885.60185","221.29007"
"2024-06-24 19:00:00","72.27761","0.88056","14.29313","11260.78141","222.0365"
"2024-06-24 20:00:00","84.02673","0.82754","15.16813","12385.78157","222.45438"
"2024-06-24 21:00:00","81.85084","0.8752","14.66812","11385.78147","222.414"
"2024-06-24 22:00:00","66.76402","0.88258","12.04313","9635.78145","222.62851"
"2024-06-24 23:00:00","64.1284","0.85344","11.66812","9635.78143","222.81129"
